TSS	size	covered	sum	mean	phastcons	Gene	Exon	Inclusion	Exclusion	dPI	pval	dPSI	logOddsRatio	nrow	FDR
chr8_17246807_17246830_-	24	24	4.747	0.197792	0.197792	ENSG00000198791.12	chr8_17242992_17243185_-	7	10	0.0543478260869565	0.180089406402387	-0.196739130434783	NA	3	1
chr8_17246807_17246830_-	24	24	4.747	0.197792	0.197792	ENSG00000198791.12	chr8_17245036_17245247_-	17	7	-0.0101587301587302	0.1681976894716	0.126984126984127	NA	3	1
chr8_17413561_17413573_-	13	13	0.103	0.00792308	0.00792308	ENSG00000003987.14	chr8_17373118_17373240_-	5	0	0.0427350427350427	0.0257251642873599	0.212632895559725	NA	4	1
chr8_17497079_17497101_+	23	23	5.302	0.230522	0.230522	ENSG00000003989.18	chr8_17502257_17502302_+	5	12	-0.00657894736842102	0.999999999999999	0.00657894736842107	-0.0406419844973459	2	1
chr8_17923140_17923150_+	11	11	1.203	0.109364	0.109364	ENSG00000078674.17	chr8_17940042_17940158_+	3	16	0.0291771832407875	0.757289701547641	-0.0291771832407876	-0.64565843240871	2	1
chr8_19505590_19505602_-	13	13	10.135	0.779615	0.779615	ENSG00000147408.14	chr8_19457530_19457816_-	8	17	0.261904761904762	0.201798464086634	-0.261904761904762	1.55639334852439	2	1
chr8_22441042_22441060_+	19	19	4.723	0.248579	0.248579	ENSG00000120910.14	chr8_22475500_22475624_+	25	20	0.00104733975701718	0.726184371957889	0.0673439463762044	NA	6	1
chr8_24294108_24294134_+	27	27	0.108	0.004	0.004	ENSG00000042980.13	chr8_24299974_24300077_+	40	10	-0.091533180778032	0.0312426566771154	0.28604118993135	NA	3	1
chr8_25184678_25184724_+	47	47	2.632	0.056	0.056	ENSG00000147459.18	chr8_25268845_25268885_+	20	66	-0.0674087816944959	0.621745346775188	0.067408781694496	-0.422905742612183	2	1
chr8_27258393_27258410_-	18	18	17.987	0.999278	0.999278	ENSG00000015592.16	chr8_27239226_27239279_-	105	455	0.00780161604903873	0.927963251740118	0.00780161604903873	0.206450877467426	2	1
chr8_27258393_27258410_-	18	18	17.987	0.999278	0.999278	ENSG00000015592.16	chr8_27241054_27241262_-	558	44	-0.0606060606060606	0.179416388484292	0.0606060606060606	-2.50523530825042	2	1
chr8_27258393_27258410_-	18	18	17.987	0.999278	0.999278	ENSG00000015592.16	chr8_27241677_27241757_-	89	516	-0.0421129777878002	0.153222560205251	-0.0421129777878002	-0.9505313237357	2	1
chr8_27258393_27258410_-	18	18	17.987	0.999278	0.999278	ENSG00000015592.16	chr8_27242393_27242492_-	55	552	0.0417680700900462	0.319810896336156	0.0417680700900462	1.80211827369146	2	1
chr8_27258393_27258410_-	18	18	17.987	0.999278	0.999278	ENSG00000015592.16	chr8_27242397_27242492_-	549	58	-0.0429823543069422	0.283937975157673	0.0429823543069422	-1.88660167306734	2	1
chr8_27633865_27633876_+	12	12	4.284	0.357	0.357	ENSG00000168077.14	chr8_27676569_27676673_+	24	10	-0.0108927302865262	0.250258447490071	0.139237508879943	NA	3	1
chr8_29263126_29263134_-	9	9	0.015	0.00166667	0.00166667	ENSG00000197892.13	chr8_29245331_29245439_-	2	14	-0.0316712010134784	0.0139739869834948	0.0767792984569375	NA	3	1
chr8_29263088_29263116_-	29	29	5.098	0.175793	0.175793	ENSG00000197892.13	chr8_29245346_29245439_-	20	136	-0.0388142461079121	0.516399156486679	0.0388142461079122	0.30610312772568	2	1
chr8_31033864_31033874_+	11	11	0.053	0.00481818	0.00481818	ENSG00000165392.11	chr8_31058372_31058543_+	8	2	0.0610079575596817	0.664431092584723	-0.0610079575596818	-0.941106310946431	2	1
chr8_31033783_31033847_+	65	65	0.237	0.00364615	0.00364615	ENSG00000165392.11	chr8_31059153_31059265_+	41	14	-0.0791666666666667	0.719147407195178	-0.0791666666666667	-1.25715783949712	2	1
chr8_37762580_37762628_+	49	49	0.639	0.0130408	0.0130408	ENSG00000147471.12	chr8_37766280_37766355_+	8	27	-0.0113636363636364	0.434984985150341	0.127525252525253	NA	3	1
chr8_38231574_38231679_+	106	106	14.544	0.137208	0.137208	ENSG00000085788.14	chr8_38234394_38234584_+	143	23	-0.0901709401709402	0.411458710799796	0.0901709401709402	-0.988181484186417	2	1
chr8_38231574_38231679_+	106	106	14.544	0.137208	0.137208	ENSG00000085788.14	chr8_38237538_38237627_+	70	10	0.0844277673545966	0.714176097949609	-0.0844277673545966	0.807354922057604	2	1
chr8_38331527_38331542_-	16	16	13.029	0.814313	0.814313	ENSG00000147548.17	chr8_38329378_38329893_-	26	5	0.0982142857142857	0.947186491576129	0.0982142857142857	-0.793549122532574	2	1
chr8_42271295_42271341_+	47	47	25.038	0.532723	0.532723	ENSG00000104365.15	chr8_42272083_42272205_+	10	29	0.125307125307125	0.62065770594262	0.125307125307125	1.46394709975979	2	1
chr8_42391841_42391892_+	52	52	46.566	0.8955	0.8955	ENSG00000078668.14	chr8_42395084_42395133_+	80	143	0.00402761795166851	0.999999999999997	-0.00402761795166859	0.0689473537174915	2	1
chr8_42391841_42391892_+	52	52	46.566	0.8955	0.8955	ENSG00000078668.14	chr8_42395084_42395137_+	107	116	-0.0142261629061073	0.869814401759927	0.0142261629061073	-0.242044890810284	2	1
chr8_42391901_42391911_+	11	11	4.424	0.402182	0.402182	ENSG00000078668.14	chr8_42401788_42402015_+	18	2	0.0289592760180995	0.915201759893374	-0.0289592760180996	-0.506959988719883	2	1
chr8_42391841_42391892_+	52	52	46.566	0.8955	0.8955	ENSG00000078668.14	chr8_42403311_42403461_+	41	117	0.0247474747474747	0.853771922777868	0.0247474747474747	0.394077880643198	2	1
chr8_42896586_42896663_-	78	78	21.38	0.274103	0.274103	ENSG00000120925.16	chr8_42865416_42865489_-	77	15	0.000368459837877699	0.987613511372743	-0.00773765659543113	NA	3	1
chr8_42896295_42896327_-	33	33	0.302	0.00915152	0.00915152	ENSG00000120925.16	chr8_42873931_42874006_-	5	2	-0.010194404931247	0.801224449054158	0.0550023707918444	NA	3	1
chr8_42896586_42896663_-	78	78	21.38	0.274103	0.274103	ENSG00000120925.16	chr8_42887728_42887871_-	93	73	-0.00143606393606399	0.542218744301475	0.0328421578421578	NA	3	1
chr8_47260899_47260912_+	14	14	0.12	0.00857143	0.00857143	ENSG00000164808.17	chr8_47407861_47407961_+	7	1	0.0666666666666667	0.970079150143172	0.0666666666666667	-0.84799690655495	2	1
chr8_51899155_51899171_-	17	17	8.91	0.524118	0.524118	ENSG00000168300.14	chr8_51860845_51861246_-	22	19	0.00161927330173775	0.364835346500774	0.0723143759873617	NA	4	1
chr8_53843230_53843316_-	87	87	10.229	0.117575	0.117575	ENSG00000047249.18	chr8_53832984_53833086_-	58	159	0.0209951107276387	0.787743490420236	-0.0209951107276388	0.545098039843217	2	1
chr8_54101777_54101828_-	52	52	9.48	0.182308	0.182308	ENSG00000120992.18	chr8_54100908_54100939_-	7	1	0.119047619047619	0.349027796235043	0.119047619047619	-2	2	1
chr8_56074499_56074499_-	1	1	0.014	0.014	0.014	ENSG00000008988.9	chr8_56074056_56074159_-	5	86	-0.0494137353433836	0.320496213830476	0.128475711892797	NA	3	1
chr8_56074503_56074508_-	6	6	0.019	0.00316667	0.00316667	ENSG00000008988.9	chr8_56074060_56074159_-	244	33	-0.0453947368421053	0.085551721809606	0.122149122807018	NA	3	1
chr8_58659679_58659737_-	59	59	9	0.152542	0.152542	ENSG00000035681.9	chr8_58631496_58631546_-	1	11	-0.0666666666666667	0.941432731407848	0.0666666666666667	0.84799690655495	2	1
chr8_61714602_61714619_-	18	18	13.901	0.772278	0.772278	ENSG00000198363.18	chr8_61684039_61684188_-	17	13	-0.00423058784364857	0.000155498237365228	0.176020195855411	NA	4	0.0386504096487315
chr8_65634128_65634136_-	9	9	0.063	0.007	0.007	ENSG00000104442.10	chr8_65613244_65613433_-	1	11	-0.0646551724137931	0.999999999999999	0.0646551724137931	-0.712197689017264	2	1
chr8_67064359_67064410_+	52	52	3.267	0.0628269	0.0628269	ENSG00000104218.14	chr8_67074243_67074351_+	566	17	-0.0944	0.366040979340631	-0.0944	-1.8254476477803	2	1
chr8_67064359_67064410_+	52	52	3.267	0.0628269	0.0628269	ENSG00000104218.14	chr8_67086007_67086110_+	429	66	-0.102358577482956	0.0187333310383008	0.102358577482956	-3.13245029602365	2	1
chr8_67064359_67064410_+	52	52	3.267	0.0628269	0.0628269	ENSG00000104218.14	chr8_67091803_67091883_+	95	336	-0.0353908284942768	0.394070588486492	-0.0353908284942768	-0.464909809829729	2	1
chr8_67064359_67064410_+	52	52	3.267	0.0628269	0.0628269	ENSG00000104218.14	chr8_67093543_67093641_+	409	16	-0.122317596566524	0.273022845544255	0.122317596566524	-2.15693298122299	2	1
chr8_67064359_67064410_+	52	52	3.267	0.0628269	0.0628269	ENSG00000104218.14	chr8_67095293_67095732_+	39	19	-0.0749746707193516	0.662869225081191	0.0749746707193516	-0.962525294581337	2	1
chr8_67064359_67064410_+	52	52	3.267	0.0628269	0.0628269	ENSG00000104218.14	chr8_67103037_67103135_+	25	15	-0.15625	0.337803395623817	-0.15625	-2.0703893278914	2	1
chr8_67064412_67064441_+	30	30	0.023	0.000766667	0.000766667	ENSG00000104218.14	chr8_67105905_67105975_+	6	1	0.0995475113122172	0.689527631952021	-0.0995475113122173	-1.36257007938471	2	1
chr8_67952364_67952429_+	66	66	57.889	0.877106	0.877106	ENSG00000046889.19	chr8_67980767_67980828_+	4	380	-0.286359238955176	0.112633180906781	0.286359238955176	-2.17753818555219	2	1
chr8_67951808_67951821_+	14	14	0.148	0.0105714	0.0105714	ENSG00000046889.19	chr8_68019549_68019671_+	4	1	0.00160096839063629	0.100362507448627	0.0543597102637693	NA	12	1
chr8_73008833_73008843_+	11	11	0.041	0.00372727	0.00372727	ENSG00000147601.14	chr8_73022216_73022302_+	6	7	-0.00805216090070189	0.0600167857016998	0.0591798197171055	NA	3	1
chr8_73976308_73976359_+	52	52	1.01	0.0194231	0.0194231	ENSG00000175606.11	chr8_73979079_73979171_+	2	15	0.0274170274170274	1	-0.0274170274170275	-0.239950792720753	2	1
chr8_74350395_74350459_+	65	65	0.35	0.00538462	0.00538462	ENSG00000104381.13	chr8_74351274_74351466_+	75	212	0.00154890980579048	0.999999999999994	-0.00154890980579054	0.0858607366538379	2	1
chr8_78516305_78516371_+	67	67	32.111	0.479269	0.479269	ENSG00000104427.12	chr8_78572811_78572939_+	0	26	-1	3.190276474783e-11	1	-11.1598713367784	2	2.11458761603768e-08
chr8_78666057_78666099_+	43	43	41.638	0.968326	0.968326	ENSG00000104427.12	chr8_78697407_78697502_+	3	147	-0.299151343705799	0.193044242131815	-0.299151343705799	1.83335013059055	2	1
chr8_78666057_78666099_+	43	43	41.638	0.968326	0.968326	ENSG00000104427.12	chr8_78711990_78712106_+	11	93	0.177089097952407	0.316535773727195	-0.177089097952407	-1.44383476358628	2	1
chr8_737597_737642_+	46	46	43.408	0.943652	0.943652	ENSG00000198010.12	chr8_822092_822193_+	43	33	-0.000880475456746632	1	0.000880475456746632	-0.00515248776560271	2	1
chr8_86508702_86508712_-	11	11	0.189	0.0171818	0.0171818	ENSG00000176623.12	chr8_86494829_86494966_-	1	16	-0.0373815676141258	0.385878436823361	0.168647717484927	NA	4	1
chr8_88327477_88327492_-	16	16	11.536	0.721	0.721	ENSG00000156103.16	chr8_88186476_88186598_-	4	6	0.00855614973262032	0.43247103696521	0.157219251336898	NA	4	1
chr8_89984585_89984599_-	15	15	0.012	8e-04	8e-04	ENSG00000104320.14	chr8_89982722_89982855_-	11	7	0.0256530523885121	0.0476021441177493	-0.0640063501226728	NA	3	1
chr8_90791714_90791736_+	23	23	0.277	0.0120435	0.0120435	ENSG00000123119.12	chr8_90872128_90872150_+	2	97	-0.0916936353829558	0.825507054655037	0.0916936353829558	0.679347309681533	2	1
chr8_90791760_90791820_+	61	61	1.142	0.0187213	0.0187213	ENSG00000123119.12	chr8_90917492_90917628_+	41	147	0.0290351399642644	0.0438450413358709	-0.100109191979353	NA	5	1
chr8_93754882_93754933_+	52	52	6.216	0.119538	0.119538	ENSG00000164953.16	chr8_93755778_93755866_+	240	18	0.0840738209159261	0.380208840146007	-0.0840738209159262	1.03652587602511	2	1
chr8_93754860_93754877_+	18	18	4.674	0.259667	0.259667	ENSG00000164953.16	chr8_93758483_93758576_+	3	23	-0.0433209647495362	0.508741984101688	-0.0433209647495362	0.840109591936493	2	1
chr8_96235532_96235552_-	21	21	3.593	0.171095	0.171095	ENSG00000156467.10	chr8_96231375_96231515_-	7	715	0.0377634660421545	0.999999999999974	-0.0377634660421546	0.44449656311536	2	1
chr8_96235532_96235552_-	21	21	3.593	0.171095	0.171095	ENSG00000156467.10	chr8_96231774_96231940_-	701	42	-0.0364832535885168	0.639319302232531	0.0364832535885168	-0.430899885097812	2	1
chr8_96645222_96645272_+	51	51	0.349	0.00684314	0.00684314	ENSG00000104324.16	chr8_96784864_96785330_+	9	0	0.209302325581395	0.420096102423473	-0.209302325581395	-1.88981708224958	2	1
chr8_96645222_96645272_+	51	51	0.349	0.00684314	0.00684314	ENSG00000104324.16	chr8_96834973_96835180_+	6	2	0.0250783699059561	0.999999999999999	-0.0250783699059561	-0.231325546106456	2	1
chr8_97644322_97644365_+	44	44	34.685	0.788295	0.788295	ENSG00000147649.10	chr8_97661072_97661173_+	21	3	0.028448275862069	0.381971277283525	-0.0927339901477833	NA	3	1
chr8_97644322_97644365_+	44	44	34.685	0.788295	0.788295	ENSG00000147649.10	chr8_97687429_97687605_+	14	2	0.0245174752217006	0.656801246862743	-0.0876369327073553	NA	3	1
chr8_97644322_97644365_+	44	44	34.685	0.788295	0.788295	ENSG00000147649.10	chr8_97689038_97689103_+	12	4	-0.0165050546729936	0.309095447579098	0.113265937693419	NA	3	1
chr8_97644322_97644365_+	44	44	34.685	0.788295	0.788295	ENSG00000147649.10	chr8_97690952_97691188_+	7	9	0.0517647058823529	0.0132127187598084	-0.224313725490196	NA	3	1
chr8_98045508_98045514_-	7	7	0.294	0.042	0.042	ENSG00000156482.11	chr8_98045347_98045399_-	13	18	-0.355719031798766	6.22006381059382e-49	-0.355719031798766	5.62511962719314	2	4.32893935972351e-45
chr8_98825629_98825727_-	99	99	47.885	0.483687	0.483687	ENSG00000104375.17	chr8_98749276_98749390_-	208	243	0.00232155232155229	0.999999999999999	-0.00232155232155233	0.0557351337280467	2	1
chr8_98825593_98825603_-	11	11	2.308	0.209818	0.209818	ENSG00000104375.17	chr8_98767243_98767371_-	33	1	0.0233233585636332	0.991367237365858	-0.0233233585636332	-0.655202797566413	2	1
chr8_99893669_99893692_-	24	24	0.184	0.00766667	0.00766667	ENSG00000164919.11	chr8_99887490_99887618_-	486	20	-0.0982508996568749	0.343434081642514	0.0982508996568751	-1.77215502262851	2	1
chr8_99893669_99893692_-	24	24	0.184	0.00766667	0.00766667	ENSG00000164919.11	chr8_99891908_99892047_-	45	462	-0.0270018621973929	0.735935029298696	0.0270018621973929	-0.301002256032814	2	1
chr8_99893669_99893692_-	24	24	0.184	0.00766667	0.00766667	ENSG00000164919.11	chr8_99891908_99892052_-	461	46	0.0237109905020353	0.781902438481855	0.0237109905020353	0.266167295318757	2	1
chr9_101533882_101533901_+	20	20	0.056	0.0028	0.0028	ENSG00000155827.12	chr9_101540490_101540641_+	9	2	0.0962512664640324	0.522544256306664	-0.0962512664640325	-1.16992500144231	2	1
chr9_104747664_104747705_+	42	42	1.763	0.0419762	0.0419762	ENSG00000136783.10	chr9_104752906_104753064_+	9	40	0.29222972972973	0.0324743097447721	0.29222972972973	1.79552948666081	2	1
chr9_105244600_105244662_+	63	63	33.225	0.527381	0.527381	ENSG00000070214.16	chr9_105309724_105309866_+	195	32	-0.0533980582524272	0.375625434540428	0.0533980582524272	-1.85210130488769	2	1
chr9_108933928_108933938_-	11	11	1.435	0.130455	0.130455	ENSG00000070061.15	chr9_108930997_108931201_-	4	1	0.012218045112782	0.794674694555258	-0.0704887218045113	NA	4	1
chr9_109013487_109013491_-	5	5	0.058	0.0116	0.0116	ENSG00000119326.15	chr9_108990726_108990845_-	2	8	-0.0105509327242073	0.426394763362114	-0.081361831728939	NA	4	1
chr9_109013487_109013491_-	5	5	0.058	0.0116	0.0116	ENSG00000119326.15	chr9_108992632_108992819_-	11	1	0.00611485288904644	0.218615909788885	-0.114852889046437	NA	4	1
chr9_111896805_111896822_+	18	18	12.585	0.699167	0.699167	ENSG00000148154.10	chr9_111914605_111914746_+	15	13	-0.348039215686274	0.0380423829431057	0.348039215686275	2.18586654531133	2	1
chr9_112380082_112380121_+	40	40	0.245	0.006125	0.006125	ENSG00000119471.15	chr9_112416841_112416944_+	82	22	-0.0786516853932584	0.384731214461621	0.0786516853932584	-1.90923453607682	2	1
chr9_113221289_113221325_-	37	37	21.415	0.578784	0.578784	ENSG00000119321.9	chr9_113207212_113207296_-	20	5	0.0378787878787878	1	-0.037878787878788	0.222392421336448	2	1
chr9_120580126_120580136_-	11	11	10.705	0.973182	0.973182	ENSG00000136861.18	chr9_120571977_120572041_-	1	44	-0.0276204784467815	0.999999999999999	-0.0276204784467815	0.598344712641903	2	1
chr9_122159728_122159740_-	13	13	11.074	0.851846	0.851846	ENSG00000119421.7	chr9_122148112_122148277_-	21	1	0.0360915492957746	0.973953266661459	0.0360915492957746	-0.714245517666122	2	1
chr9_122159728_122159740_-	13	13	11.074	0.851846	0.851846	ENSG00000119421.7	chr9_122152245_122152408_-	20	4	-0.0349099099099099	0.758119836536522	0.0349099099099099	0.528928465806828	2	1
chr9_122905240_122905309_-	70	70	63.876	0.912514	0.912514	ENSG00000056586.16	chr9_122892909_122893026_-	7	8	-0.177884615384615	0.562083719772222	-0.177884615384615	-1.04064198449735	2	1
chr9_123268539_123268627_-	89	89	54.532	0.612719	0.612719	ENSG00000165209.19	chr9_123179007_123179227_-	137	52	0.00297619047619047	0.556279820700333	-0.0357142857142857	NA	3	1
chr9_123268515_123268527_-	13	13	11.404	0.877231	0.877231	ENSG00000165209.19	chr9_123184132_123184298_-	22	8	-0.710204081632653	2.42141256295132e-10	-0.710204081632653	5.34146828128301	2	1.34817242640322e-07
chr9_123929941_123929995_-	55	55	54.462	0.990218	0.990218	ENSG00000119522.16	chr9_123652013_123652123_-	27	6	0.0279069767441861	1	0.0279069767441861	-0.169925001442312	2	1
chr9_123930108_123930151_-	44	44	8.9	0.202273	0.202273	ENSG00000119522.16	chr9_123667026_123667079_-	20	9	0.0559299191374663	0.798190183262555	-0.0559299191374664	0.355536487530182	2	1
chr9_123929941_123929995_-	55	55	54.462	0.990218	0.990218	ENSG00000119522.16	chr9_123676720_123676789_-	52	19	0.170731707317073	0.106678063226577	0.170731707317073	-1.00505322772629	2	1
chr9_123929941_123929995_-	55	55	54.462	0.990218	0.990218	ENSG00000119522.16	chr9_123757703_123757822_-	73	9	-0.0634920634920635	0.863775052640612	0.0634920634920635	0.386092802238132	2	1
chr9_123929941_123929995_-	55	55	54.462	0.990218	0.990218	ENSG00000119522.16	chr9_123792587_123792630_-	82	14	0.111444277861069	0.369751462014728	-0.111444277861069	-0.649732756111394	2	1
chr9_123929941_123929995_-	55	55	54.462	0.990218	0.990218	ENSG00000119522.16	chr9_123878951_123879021_-	96	12	0.174850299401198	0.115820280991081	-0.174850299401198	-1.02017788193763	2	1
chr9_124405387_124405400_-	14	14	13.771	0.983643	0.983643	ENSG00000136930.13	chr9_124356764_124356915_-	43	0	0.231182795698925	0.0643793833588964	0.231182795698925	-3.26639341792371	2	1
chr9_124405387_124405400_-	14	14	13.771	0.983643	0.983643	ENSG00000136930.13	chr9_124384598_124384656_-	43	0	0.212871287128713	0.371228048151773	0.212871287128713	-1.92073672147535	2	1
chr9_124771304_124771336_-	33	33	32.365	0.980758	0.980758	ENSG00000148200.17	chr9_124733308_124733349_-	35	69	-0.00372549019607837	0.999999999999999	0.00372549019607843	-0.0250451294463274	2	1
chr9_124861930_124861935_-	6	6	0.007	0.00116667	0.00116667	ENSG00000136942.15	chr9_124861419_124861555_-	66	9	-0.0570291777188329	0.0755881492133231	0.057029177718833	1.07364414041889	2	1
chr9_124940954_124941020_-	67	67	60.91	0.909104	0.909104	ENSG00000136935.14	chr9_124931316_124931406_-	30	2	0.402777777777778	0.0616801573066474	0.402777777777778	2.54432051622381	2	1
chr9_125143458_125143536_-	79	79	78.862	0.998253	0.998253	ENSG00000173611.18	chr9_125055876_125056007_-	45	24	0.0612244897959184	0.64638784327659	0.0612244897959184	0.906890595608518	2	1
chr9_125143458_125143536_-	79	79	78.862	0.998253	0.998253	ENSG00000173611.18	chr9_125142633_125142677_-	69	127	0.037995787995788	0.550285508039024	0.037995787995788	0.512157192784763	2	1
chr9_126914761_126914840_+	80	80	46.271	0.578387	0.578387	ENSG00000136828.19	chr9_126977695_126977745_+	65	69	0.0855338691159587	0.104203212777536	-0.0855338691159587	2.0837683576926	2	1
chr9_127451376_127451384_-	9	9	2.855	0.317222	0.317222	ENSG00000197958.13	chr9_127450731_127450804_-	12	5	-0.0193650793650794	0.801555055226787	0.0193650793650794	0.433573450716272	2	1
chr9_127715607_127715631_-	25	25	0.063	0.00252	0.00252	ENSG00000187024.15	chr9_127714379_127714424_-	11	1	0.156862745098039	0.270485005102042	-0.156862745098039	-2.13750352374994	2	1
chr9_127715607_127715631_-	25	25	0.063	0.00252	0.00252	ENSG00000187024.15	chr9_127714603_127714702_-	8	4	-0.366666666666667	0.0392308461532743	0.366666666666667	2.70043971814109	2	1
chr9_128203358_128203368_+	11	11	4.346	0.395091	0.395091	ENSG00000106976.21	chr9_128218582_128218731_+	23	2	-0.000599520383693042	0.770995350490117	0.0731414868105516	NA	3	1
chr9_128203358_128203368_+	11	11	4.346	0.395091	0.395091	ENSG00000106976.21	chr9_128219049_128219252_+	4	21	-0.0454545454545455	0.0560186611503382	0.152272727272727	NA	3	1
