PolyA	size	covered	sum	mean	phastcons	Gene	Exon	Inclusion	Exclusion	dPI	pval	dPSI	logOddsRatio	nrow	FDR
chr7_27785486_27785489_+	4	4	3.897	0.97425	0.97425	ENSG00000106052.13	chr7_27765834_27766025_+	4	44	0.0167577413479053	0.485688929165867	0.063752276867031	NA	4	1
chr7_35882513_35882541_+	29	29	28.969	0.998931	0.998931	ENSG00000122545.20	chr7_35832798_35832896_+	9	765	-0.0557275541795666	0.0499724221400292	0.202331087233655	NA	3	1
chr7_35903088_35903136_+	49	49	48.821	0.996347	0.996347	ENSG00000122545.20	chr7_35832804_35832900_+	3	24	-0.00138948622092831	0.918297295240683	0.0255318093095577	NA	4	1
chr7_35879917_35879940_+	24	24	23.937	0.997375	0.997375	ENSG00000122545.20	chr7_35838564_35838657_+	2	472	-0.139740967961827	0.601916290342133	0.139740967961827	0.989558253278353	2	1
chr7_35898285_35898335_+	51	51	50.448	0.989176	0.989176	ENSG00000122545.20	chr7_35873641_35873779_+	8	309	-0.0181419457735247	0.684615739706095	0.0629984051036683	NA	3	1
chr7_35904637_35904677_+	41	41	36.87	0.899268	0.899268	ENSG00000122545.20	chr7_35903076_35903215_+	11	6	0.00353430353430353	0.888440883025885	0.0343035343035343	NA	4	1
chr7_45076413_45076438_+	26	26	25.871	0.995038	0.995038	ENSG00000136280.17	chr7_45073460_45073571_+	13	4	-0.0266528210453444	0.961484766866905	-0.0266528210453444	0.330587177479532	2	1
chr7_45076413_45076438_+	26	26	25.871	0.995038	0.995038	ENSG00000136280.17	chr7_45074270_45074408_+	20	9	-0.0852840072024881	0.271556472449033	-0.0852840072024881	0.859224161978204	2	1
chr7_48103830_48103830_+	1	1	0.192	0.192	0.192	ENSG00000183696.14	chr7_48099670_48099787_+	22	25	0.181372549019608	0.162922474197525	0.181372549019608	-1.98550043030488	2	1
chr7_48103830_48103830_+	1	1	0.192	0.192	0.192	ENSG00000183696.14	chr7_48101824_48101982_+	45	2	0.814589665653495	1.97167605936188e-09	0.814589665653495	-7.07681559705083	2	7.17410275736387e-07
chr7_48103830_48103830_+	1	1	0.192	0.192	0.192	ENSG00000183696.14	chr7_48103297_48103411_+	24	23	0.284188034188034	0.0227336085680347	0.284188034188034	-2.76184026280524	2	0.994424919495223
chr7_5231689_5231742_+	54	54	12.406	0.229741	0.229741	ENSG00000157954.15	chr7_5229608_5229738_+	12	8	0.0243364638628011	0.00275458495366364	-0.125112290730911	NA	4	0.204167742158433
chr7_6402489_6402497_+	9	9	8.959	0.995444	0.995444	ENSG00000136238.18	chr7_6400126_6400188_+	2	6	-0.0803426377196869	0.000799122385433816	0.21695465957761	NA	3	0.0789737913995763
chr7_6402489_6402497_+	9	9	8.959	0.995444	0.995444	ENSG00000136238.18	chr7_6401868_6402027_+	9	0	0.0535714285714286	0.0256628904820973	-0.168886198547215	NA	3	1
chr7_66286685_66286685_+	1	1	0.98	0.98	0.98	ENSG00000169902.15	chr7_66240325_66241270_+	38	2	0.53516295025729	0.00275182182968464	-0.53516295025729	-3.51096191927738	2	0.204167742158433
chr7_66956027_66956069_+	43	43	41.423	0.963326	0.963326	ENSG00000106609.16	chr7_66953226_66953369_+	4	6	-0.0391156462585034	0.764558565529189	0.0391156462585034	0.618129364656355	2	1
chr7_73698191_73698245_+	55	55	28.244	0.513527	0.513527	ENSG00000071462.12	chr7_73697605_73697694_+	96	92	-0.0161186331399098	0.579016396155351	0.0372340425531915	NA	3	1
chr7_7607195_7607244_+	50	50	49.253	0.98506	0.98506	ENSG00000164654.16	chr7_7594980_7595132_+	23	17	0.0747275557861962	0.6257646518088	-0.0747275557861962	0.436099114806674	2	1
chr7_87830191_87830191_+	1	1	0.061	0.061	0.061	ENSG00000105784.15	chr7_87807373_87807519_+	2	15	-0.367102396514161	0.00386667660910546	0.367102396514161	3.30281927193966	2	0.26454935078485
chr7_92001710_92001723_+	14	14	13.995	0.999643	0.999643	ENSG00000127914.17	chr7_91980873_91980958_+	2	53	-0.00128463234589205	0.844184326025514	0.047953216374269	NA	5	1
chr7_92080021_92080021_+	1	1	0.934	0.934	0.934	ENSG00000127914.17	chr7_92076855_92077007_+	65	20	-0.0204750204750205	0.590431828643577	-0.0647010647010647	NA	4	1
chr7_92097213_92097213_+	1	1	0.998	0.998	0.998	ENSG00000127914.17	chr7_92093097_92093316_+	9	5	0.0193684210526316	0.134489034679141	-0.135578947368421	NA	4	1
chr7_95290184_95290184_+	1	1	0.982	0.982	0.982	ENSG00000158528.12	chr7_95284018_95284216_+	4	3	-0.000852514919011081	0.888669960499727	0.0468883205456096	NA	5	1
chr7_95290257_95290259_+	3	3	0.616	0.205333	0.205333	ENSG00000158528.12	chr7_95286206_95286325_+	14	5	0.0441715424676911	0.0146875874856063	-0.0913007136886774	NA	5	0.711957555032373
chr7_95290257_95290259_+	3	3	0.616	0.205333	0.205333	ENSG00000158528.12	chr7_95287110_95287133_+	8	11	-0.00339702760084926	0.517525527384411	-0.0861464968152866	NA	5	1
chr7_95290184_95290184_+	1	1	0.982	0.982	0.982	ENSG00000158528.12	chr7_95288536_95288718_+	8	5	-0.0287483414418399	0.00590806509998939	0.130075187969925	NA	5	0.372388500856695
chr7_98291431_98291484_+	54	54	52.504	0.972296	0.972296	ENSG00000164713.10	chr7_98282351_98282453_+	14	0	0.0357142857142857	0.421073409557587	-0.0357142857142857	-1.67137725253863	2	1
chr7_99487074_99487074_+	1	1	0.741	0.741	0.741	ENSG00000198556.14	chr7_99485208_99485368_+	2	11	-0.157088122605364	0.641471468210796	0.157088122605364	1.09686153925259	2	1
chr8_123142402_123142402_+	1	1	0.978	0.978	0.978	ENSG00000156787.17	chr8_123129070_123129218_+	11	22	-0.0523809523809524	0.99297320854615	0.0523809523809524	0.415037499278844	2	1
chr8_123142402_123142402_+	1	1	0.978	0.978	0.978	ENSG00000156787.17	chr8_123134114_123134206_+	27	11	-0.187617260787992	0.346022238192864	0.187617260787993	1.51189903853143	2	1
chr8_17938856_17938856_+	1	1	0.982	0.982	0.982	ENSG00000078674.17	chr8_17934706_17934858_+	2	61	-0.0953044754218635	1.18449033062206e-18	-0.507410124724872	NA	4	7.9014170349316e-16
chr8_17938856_17938856_+	1	1	0.982	0.982	0.982	ENSG00000078674.17	chr8_17935134_17935317_+	4	61	-0.027307963354475	3.23000531361058e-12	-0.484143763213531	NA	4	1.43643322634689e-09
chr8_17938856_17938856_+	1	1	0.982	0.982	0.982	ENSG00000078674.17	chr8_17937134_17937383_+	1	77	-0.136248948696384	0.0952689589154969	-0.136248948696384	2.52724700286487	2	1
chr8_17953091_17953105_+	15	15	14.951	0.996733	0.996733	ENSG00000078674.17	chr8_17938740_17939009_+	486	38	0.0386817267522822	1.20428287650198e-05	-0.112641188302646	NA	3	0.00224189240803292
chr8_17953091_17953105_+	15	15	14.951	0.996733	0.996733	ENSG00000078674.17	chr8_17938839_17939009_+	16	546	0.00252525252525249	0.999999999999997	-0.00252525252525253	0.0365258760251139	2	1
chr8_17953387_17953387_+	1	1	0.566	0.566	0.566	ENSG00000078674.17	chr8_17940042_17940158_+	1	33	-0.0332412704675478	0.00221663762236761	0.0735755662762962	NA	3	0.179231449114873
chr8_17960116_17960136_+	21	21	20.933	0.99681	0.99681	ENSG00000078674.17	chr8_17957537_17957775_+	14	89	0.294056035611417	0.0267738307710232	-0.294056035611417	-1.81704831826145	2	1
chr8_18027962_18028009_+	48	48	46.807	0.975146	0.975146	ENSG00000078674.17	chr8_18025548_18025658_+	2	50	0.00624512099921934	0.999999999999998	-0.00624512099921937	-0.0749620576812221	2	1
chr8_19824037_19824078_+	42	42	34.513	0.821738	0.821738	ENSG00000104613.12	chr8_19819573_19819676_+	19	10	-0.5	0.0119574656632834	-0.5	-4.32192809488736	2	0.625608185234643
chr8_19824037_19824078_+	42	42	34.513	0.821738	0.821738	ENSG00000104613.12	chr8_19822439_19822520_+	29	4	0.306122448979592	0.0855762044397818	-0.306122448979592	1.85798099512757	2	1
chr8_19824037_19824078_+	42	42	34.513	0.821738	0.821738	ENSG00000104613.12	chr8_19823301_19823441_+	33	7	-0.0595238095238095	0.949659374958149	0.0595238095238095	-0.347923303420307	2	1
chr8_20220523_20220553_+	31	31	30.969	0.999	0.999	ENSG00000147416.11	chr8_20217220_20217324_+	23	4	0.25	0.365088814028746	0.25	1.78659636189081	2	1
chr8_22034226_22034275_+	50	50	2.871	0.05742	0.05742	ENSG00000130227.17	chr8_22024724_22024830_+	0	110	-1	4.10261531759648e-42	-1	-15.0851404617018	2	1.09469781965055e-38
chr8_22048715_22048739_+	25	25	13.141	0.52564	0.52564	ENSG00000158815.11	chr8_22046114_22046291_+	3	8	0.00660264105642258	0.999999999999999	-0.00660264105642261	-0.122619286663956	2	1
chr8_22248221_22248221_+	1	1	0.999	0.999	0.999	ENSG00000168495.13	chr8_22245445_22245614_+	34	41	0.117857142857143	0.259850925057239	-0.117857142857143	1.05183893151962	2	1
chr8_22248221_22248221_+	1	1	0.999	0.999	0.999	ENSG00000168495.13	chr8_22247857_22248008_+	69	7	0.0840909090909091	0.838330222658287	-0.0840909090909091	0.638204521998136	2	1
chr8_38838525_38838546_+	22	22	21.951	0.997773	0.997773	ENSG00000147526.20	chr8_38823990_38824025_+	1	35	-0.366114897760467	0.0278231840555363	0.366114897760467	3.25481389902883	2	1
chr8_47396652_47396652_+	1	1	0.31	0.31	0.31	ENSG00000164808.17	chr8_47279862_47280017_+	51	8	-0.052823315118397	0.999999999999997	0.0528233151183971	-0.649502752915867	2	1
chr8_47396652_47396652_+	1	1	0.31	0.31	0.31	ENSG00000164808.17	chr8_47293867_47294030_+	54	12	-0.104895104895105	0.60087707631595	-0.104895104895105	-1.41503749927884	2	1
chr8_56218055_56218058_+	4	4	2.329	0.58225	0.58225	ENSG00000170791.18	chr8_56216433_56216531_+	56	13	-0.0647058823529412	0.810330811041574	0.0647058823529412	-0.478047296804644	2	1
chr8_67137459_67137461_+	3	3	2.99	0.996667	0.996667	ENSG00000104218.14	chr8_67111972_67112075_+	10	33	-0.0353881278538812	0.947441000499863	0.0353881278538813	0.207892851641333	2	1
chr8_68053217_68053241_+	25	25	24.952	0.99808	0.99808	ENSG00000046889.19	chr8_68017846_68017917_+	70	3	0.0942760942760943	0.262081108846508	-0.0942760942760943	-1.18442457113743	2	1
chr8_68053217_68053241_+	25	25	24.952	0.99808	0.99808	ENSG00000046889.19	chr8_68019549_68019671_+	71	5	0.057051282051282	0.494461174041116	-0.0570512820512821	-0.639689427797417	2	1
chr8_68053217_68053241_+	25	25	24.952	0.99808	0.99808	ENSG00000046889.19	chr8_68022036_68022140_+	81	3	0.0339987523393637	0.914630227868216	0.0339987523393637	-0.366391790337117	2	1
chr8_68053217_68053241_+	25	25	24.952	0.99808	0.99808	ENSG00000046889.19	chr8_68027222_68027323_+	94	2	0.0838095238095238	0.485789375893774	0.0838095238095238	-1.05097230603212	2	1
chr8_68053217_68053241_+	25	25	24.952	0.99808	0.99808	ENSG00000046889.19	chr8_68030497_68030658_+	95	1	0.0954907161803714	0.594600453321617	-0.0954907161803714	-1.32192809488736	2	1
chr8_68053217_68053241_+	25	25	24.952	0.99808	0.99808	ENSG00000046889.19	chr8_68038159_68038292_+	104	5	-0.00164203612479474	0.999999999999999	-0.00164203612479474	0.016665453664271	2	1
chr8_73032136_73032136_+	1	1	0.957	0.957	0.957	ENSG00000147601.14	chr8_73026940_73027056_+	13	197	0.225	0.129634580879013	0.225	2.45342733003164	2	1
chr8_73032136_73032136_+	1	1	0.957	0.957	0.957	ENSG00000147601.14	chr8_73026944_73027052_+	19	191	-0.0394736842105263	0.825950358870779	0.0394736842105263	-0.270607625538595	2	1
chr8_73032136_73032136_+	1	1	0.957	0.957	0.957	ENSG00000147601.14	chr8_73030342_73030395_+	10	201	0.262788658287051	0.139015762251042	0.262788658287051	2.45223611723309	2	1
chr8_73981760_73981825_+	66	66	2.338	0.0354242	0.0354242	ENSG00000175606.11	chr8_73979079_73979171_+	3	25	-0.132171387073348	0.422878398646768	0.132171387073348	-1.05889368905357	2	1
chr8_74364095_74364111_+	17	17	16.99	0.999412	0.999412	ENSG00000104381.13	chr8_74351274_74351321_+	10	6	0.0087719298245614	0.316852318950407	-0.137719298245614	NA	4	1
chr8_74364095_74364111_+	17	17	16.99	0.999412	0.999412	ENSG00000104381.13	chr8_74351274_74351466_+	6	10	-0.00282485875706215	0.264298075290018	0.156308851224105	NA	3	1
chr8_93728326_93728403_+	78	78	1.096	0.0140513	0.0140513	ENSG00000188343.13	chr8_93709771_93709875_+	13	1	0.0436156763590392	0.968747336587463	-0.0436156763590392	-0.75702324650746	2	1
chr8_93728326_93728403_+	78	78	1.096	0.0140513	0.0140513	ENSG00000188343.13	chr8_93726394_93726513_+	14	0	0.103703703703704	0.554648281826542	-0.103703703703704	-1.34792330342031	2	1
chr9_101554697_101554709_+	13	13	12.785	0.983462	0.983462	ENSG00000155827.12	chr9_101552141_101552262_+	18	9	0.0050847457627119	0.253539768542855	-0.177401129943503	NA	4	1
chr9_104759559_104759583_+	25	25	15.488	0.61952	0.61952	ENSG00000136783.10	chr9_104754551_104754700_+	14	8	0.396825396825397	0.0301959863682999	-0.396825396825397	2.5077946401987	2	1
chr9_111542175_111542199_+	25	25	12.821	0.51284	0.51284	ENSG00000173258.13	chr9_111533739_111533865_+	30	2	0.142266335814723	1.91141052992085e-30	-0.897105045492142	NA	4	2.55010131048223e-27
chr9_121331400_121331414_+	15	15	14.992	0.999467	0.999467	ENSG00000148180.19	chr9_121318665_121318880_+	8	1	0.025974025974026	0.999999999999996	0.025974025974026	-0.691877704637668	2	1
chr9_121332813_121332855_+	43	43	9.068	0.210884	0.210884	ENSG00000148180.19	chr9_121324554_121324644_+	333	16	-0.00578321216126898	0.999999999999999	0.00578321216126901	-0.144183588985751	2	1
chr9_121331400_121331414_+	15	15	14.992	0.999467	0.999467	ENSG00000148180.19	chr9_121326512_121326682_+	29	1	0.041488603988604	0.500463051949184	0.041488603988604	-1.45127248004319	2	1
chr9_123065497_123065497_+	1	1	0.155	0.155	0.155	ENSG00000011454.17	chr9_123010354_123010528_+	20	13	-0.111836734693878	0.00193901248403894	0.369795918367347	NA	3	0.161682897236951
chr9_127407635_127407691_+	57	57	33.553	0.588649	0.588649	ENSG00000136856.18	chr9_127405420_127405565_+	62	17	0.190217391304348	0.0557124969329194	0.190217391304348	1.86673346913654	2	1
chr9_128242343_128242345_+	3	3	2.625	0.875	0.875	ENSG00000106976.21	chr9_128239728_128239779_+	86	26	-0.0947368421052631	0.226462739084731	0.0947368421052632	2.44409996488131	2	1
chr9_128242343_128242345_+	3	3	2.625	0.875	0.875	ENSG00000106976.21	chr9_128239985_128239996_+	86	26	-0.0947368421052631	0.226462739084731	0.0947368421052632	2.44409996488131	2	1
chr9_128605067_128605070_+	4	4	3.948	0.987	0.987	ENSG00000197694.18	chr9_128600080_128600115_+	3	6	0.0378151260504201	0.0204544294212937	-0.415966386554622	NA	3	0.919860727755426
chr9_131523313_131523362_+	50	50	1.117	0.02234	0.02234	ENSG00000130714.17	chr9_131518837_131518957_+	11	2	-0.00222222222222221	1	0.00222222222222224	0.0186156781673468	2	1
chr9_131523313_131523362_+	50	50	1.117	0.02234	0.02234	ENSG00000130714.17	chr9_131522047_131522224_+	31	2	-0.0124192747143567	0.999999999999992	-0.0124192747143567	0.123806201614398	2	1
chr9_2654359_2654387_+	29	29	28.947	0.998172	0.998172	ENSG00000147852.16	chr9_2652780_2652949_+	6	5	-0.364130434782609	0.154106973298766	0.364130434782609	2.23946593469539	2	1
chr9_33541156_33541167_+	12	12	0.012	0.001	0.001	ENSG00000230453.9	chr9_33539449_33539502_+	32	75	0.0476190476190476	0.703251960872942	-0.0476190476190476	-0.356143810225275	2	1
chr9_33541156_33541167_+	12	12	0.012	0.001	0.001	ENSG00000230453.9	chr9_33540078_33540212_+	81	26	0.395474137931034	6.24650604745549e-07	-0.395474137931034	-2.73251968913501	2	0.000147066229592647
chr9_5127088_5127097_+	10	10	6.138	0.6138	0.6138	ENSG00000096968.14	chr9_5089674_5089863_+	15	6	-0.0261627906976744	1	0.0261627906976745	0.16349873228288	2	1
chr9_69386514_69386530_+	17	17	3.179	0.187	0.187	ENSG00000135063.19	chr9_69383630_69383759_+	15	48	0.186274509803922	0.0795428288092335	0.186274509803922	-1.12928301694497	2	1
chr9_69392423_69392471_+	49	49	29.859	0.609367	0.609367	ENSG00000135063.19	chr9_69383947_69384025_+	9	0	0.0439024390243902	0.105126853338351	0.106707317073171	NA	4	1
chr9_86016612_86016635_+	24	24	23.957	0.998208	0.998208	ENSG00000135040.16	chr9_85976685_85976735_+	5	3	-0.0222222222222222	1	0.0222222222222223	-0.156119201917282	2	1
chr9_85996499_85996499_+	1	1	0.987	0.987	0.987	ENSG00000135040.16	chr9_85977363_85977446_+	19	7	-0.241666666666667	0.379637630380996	0.241666666666667	2.01885902725132	2	1
chr9_86022264_86022323_+	60	60	57.15	0.9525	0.9525	ENSG00000135040.16	chr9_86017498_86017565_+	27	21	-0.0863636363636363	0.605802438306311	0.0863636363636364	-0.554967760423319	2	1
chr9_87731444_87731474_+	31	31	0.159	0.00512903	0.00512903	ENSG00000135047.15	chr9_87730381_87730498_+	9	1	0.00459016393442623	0.999999999999999	-0.00459016393442624	-0.304854581528421	2	1
chr9_96490266_96490328_+	63	63	0.475	0.00753968	0.00753968	ENSG00000130956.14	chr9_96484462_96484633_+	13	9	0.0393772893772894	0.0160839867234818	-0.145604395604396	NA	3	0.757354996943997
chrX_102127693_102127720_+	28	28	1.547	0.05525	0.05525	ENSG00000184905.9	chrX_102126373_102126449_+	18	202	0.0174701459531181	0.776569486272215	-0.04765590446705	NA	3	1
chrX_103217181_103217211_+	31	31	1.176	0.0379355	0.0379355	ENSG00000102409.10	chrX_103215682_103215768_+	28	289	0.0907677356656948	0.285450596174573	-0.0907677356656949	1.38731674172039	2	1
chrX_103586990_103587046_+	57	57	36.742	0.644596	0.644596	ENSG00000133142.17	chrX_103586219_103586295_+	2	99	-0.305102040816326	0.119158436838481	0.305102040816327	2.02944377789248	2	1
chrX_108626547_108626567_+	21	21	0.408	0.0194286	0.0194286	ENSG00000188153.14	chrX_108622676_108622825_+	28	7	-0.263157894736842	0.296346893129223	-0.263157894736842	2.32192809488736	2	1
chrX_108626547_108626567_+	21	21	0.408	0.0194286	0.0194286	ENSG00000188153.14	chrX_108625705_108625794_+	48	1	0.65	0.000231309405695327	-0.65	-4.75488750216347	2	0.0284862083716676
chrX_108626547_108626567_+	21	21	0.408	0.0194286	0.0194286	ENSG00000188153.14	chrX_108626210_108626349_+	6	46	0.0614035087719298	0.999999999999999	-0.0614035087719298	-0.383328639551506	2	1
chrX_111173057_111173057_+	1	1	0.999	0.999	0.999	ENSG00000077264.15	chrX_111097390_111097456_+	8	17	0.00631313131313133	0.71947766323533	-0.0757575757575757	NA	3	1
chrX_111163693_111163696_+	4	4	4	1	1	ENSG00000077264.15	chrX_111097575_111097684_+	31	19	0.00192307692307697	0.968208625895706	-0.0192307692307692	NA	3	1
chrX_111162959_111162987_+	29	29	28.859	0.995138	0.995138	ENSG00000077264.15	chrX_111146521_111146565_+	7	41	-0.110645933014354	0.0117040860638149	0.239832535885167	NA	3	0.620462116495946
chrX_13746944_13746947_+	4	4	3.937	0.98425	0.98425	ENSG00000046651.15	chrX_13740089_13740213_+	18	57	-0.00222816399286987	0.561020290401937	0.024212715389186	NA	3	1
chrX_13746400_13746400_+	1	1	0.996	0.996	0.996	ENSG00000046651.15	chrX_13744415_13744519_+	67	7	-0.0242535242535243	0.00323152554549311	0.152625152625153	NA	3	0.226911994252693
chrX_13746944_13746947_+	4	4	3.937	0.98425	0.98425	ENSG00000046651.15	chrX_13746319_13746455_+	101	2	0.0628658220345262	0.416016730079939	-0.0628658220345263	-1.12657848443677	2	1
chrX_13767183_13767201_+	19	19	18.897	0.994579	0.994579	ENSG00000046651.15	chrX_13763745_13763855_+	139	9	-0.00549000886585282	0.0800723257162351	-0.128691263725022	NA	7	1
chrX_13768159_13768159_+	1	1	0.053	0.053	0.053	ENSG00000046651.15	chrX_13767127_13767284_+	23	2	-0.0265270506108202	0.00503378191470788	0.144153577661431	NA	5	0.330285323619608
chrX_13769193_13769241_+	49	49	10.428	0.212816	0.212816	ENSG00000046651.15	chrX_13768054_13768224_+	218	47	0.00665017012063096	1	-0.006650170120631	0.0981182556793531	2	1
chrX_154446551_154446557_+	7	7	6.987	0.998143	0.998143	ENSG00000071859.15	chrX_154445636_154445717_+	24	240	0.0210459183673469	0.894847293459131	-0.0210459183673469	0.121678556588252	2	1
chrX_15823005_15823047_+	43	43	35.635	0.828721	0.828721	ENSG00000169249.12	chrX_15815677_15815890_+	8	0	0.0610687022900763	0.57491034850901	0.0610687022900763	-1.30541300810435	2	1
chrX_21532006_21532013_+	8	8	7.999	0.999875	0.999875	ENSG00000149970.16	chrX_21501520_21501588_+	27	6	0.00298507462686565	0.694656027247785	-0.0945273631840796	NA	3	1
chrX_21591127_21591129_+	3	3	2.998	0.999333	0.999333	ENSG00000149970.16	chrX_21526867_21527000_+	44	8	-0.00360360360360362	0.859952090894279	0.0522522522522522	NA	3	1
chrX_41347769_41347769_+	1	1	0.997	0.997	0.997	ENSG00000215301.10	chrX_41347315_41347451_+	9	11	0.028140013726836	0.0724037785975107	-0.220658888126287	NA	5	1
chrX_47247970_47247996_+	27	27	1.546	0.0572593	0.0572593	ENSG00000102226.10	chrX_47247072_47247419_+	28	548	0.0976950354609929	0.275969753486208	0.0976950354609929	1.0039435879887	2	1
chrX_47248295_47248364_+	70	70	17.99	0.257	0.257	ENSG00000102226.10	chrX_47247072_47247699_+	24	137	-0.0093773760243305	0.92072727966725	0.00937737602433053	0.0801101749632642	2	1
chrX_47247970_47247996_+	27	27	1.546	0.0572593	0.0572593	ENSG00000102226.10	chrX_47247611_47247701_+	21	808	0.0687705456936226	0.525492672370626	-0.0687705456936226	0.404509284413249	2	1
