#exonID__	ExcitatoryNeurons	InhibitoryNeurons	Astrocytes	Oligodendrocytes	OPCs	VLMCs
chr3_10200369_10200515	NA	NA	NA	NA	NA	NA
chr15_83050073_83050178	NA	0.3	0.466667	0.636364	NA	NA
chr10_14926843_14926897	NA	NA	1	NA	NA	NA
chr4_183193599_183193708	0.761905	0.913043	0.952381	0.941176	0.909091	NA
chr19_11027784_11027950	NA	NA	NA	NA	NA	NA
chr7_77349351_77349404	0.833333	0.657895	0.9375	NA	0.833333	NA
chr1_84671177_84671308	0.675	0.3125	0.736842	NA	NA	NA
chr2_69423582_69423717	0.621622	0.447368	0.65	0.702703	NA	NA
chr13_98829643_98829756	1	0.836364	1	0.909774	1	NA
chr7_100113868_100113954	NA	NA	1	NA	NA	NA
chr11_94479674_94479761	0.857143	1	1	0.928571	1	NA
chr2_25596086_25596240	0.8125	0.765957	0.944444	1	NA	NA
chr16_69690940_69691088	NA	1	0.8	NA	NA	NA
chr15_59668103_59668138	0	0	1	NA	NA	NA
chrX_63755834_63755910	NA	NA	NA	NA	NA	NA
chr6_2897922_2898069	0.0333333	0	NA	NA	NA	NA
chr19_34433348_34433412	0.944444	1	0.8	NA	NA	NA
chr20_36898440_36898544	0.851852	0.95	1	1	NA	NA
chr3_143652255_143652360	NA	0.774194	0.96875	0.941176	NA	NA
chr17_8495137_8495241	NA	NA	NA	NA	NA	NA
chr2_178712697_178712975	NA	NA	NA	NA	NA	NA
chr11_72069842_72069911	NA	NA	NA	NA	NA	NA
chr14_58448340_58448493	0.810127	0.819672	0.895349	0.862745	0.75	NA
chr4_151226168_151226240	0.0909091	NA	NA	0.117647	0	NA
chr10_116901765_116901957	0.0909091	0	NA	0.125	NA	NA
chr2_169815477_169815528	0.973684	0.972973	0.895833	1	0.833333	NA
chr17_35430471_35430592	NA	NA	NA	NA	NA	NA
chr15_90355351_90355416	NA	NA	NA	NA	NA	NA
chr13_20641290_20641398	NA	NA	0.909091	NA	NA	NA
chr16_67257531_67257601	NA	NA	NA	NA	NA	NA
chr1_232955557_232955719	1	1	0.8125	0.888889	0.923077	NA
chr17_46540176_46540247	NA	NA	NA	NA	NA	NA
chr2_27682248_27682359	0.85	0.857143	0.954545	0.947368	NA	NA
chr18_36142281_36142347	0.727273	NA	NA	1	NA	NA
chr9_134893936_134894144	NA	NA	0.0666667	NA	NA	NA
chr9_113188389_113188491	NA	NA	NA	NA	NA	NA
chr1_91385575_91385834	NA	0.809524	0.833333	NA	NA	NA
chr19_36572333_36572392	NA	NA	NA	NA	NA	NA
chr8_103910134_103910201	0.827586	0.858696	NA	NA	0.7	NA
chr13_35095996_35096101	0.0860215	0.130952	0.172414	NA	0.0666667	NA
chr6_104833042_104833173	0.852632	0.836735	0.642857	0.619048	NA	NA
chr2_119608502_119608589	0.9	NA	NA	NA	NA	NA
chr4_44688007_44688146	0.157895	0.307692	NA	NA	NA	NA
chr3_62530654_62530812	0.238095	0	1	NA	0.978261	NA
chr2_124527285_124527456	0.842105	0.945946	NA	NA	1	NA
chr1_66695434_66695493	NA	NA	NA	NA	NA	NA
chr16_28869208_28869383	0.5	NA	1	NA	NA	NA
chr15_48444541_48444660	NA	NA	NA	NA	NA	NA
chr14_29656476_29656499	NA	NA	NA	NA	NA	NA
chr10_34399330_34399413	NA	0.4	1	NA	NA	NA
chr1_11117004_11117086	NA	NA	NA	NA	NA	NA
chr10_104130738_104130830	NA	NA	0	NA	NA	NA
chr1_168019545_168019667	0.4	NA	NA	NA	NA	NA
chr14_35000936_35001020	0.73913	0.962963	0.980769	0.947368	1	NA
chr9_35842392_35842717	NA	NA	NA	NA	NA	NA
chr19_44118482_44118574	NA	NA	NA	NA	NA	NA
chr4_189955037_189955151	0.875	0.9	1	0.939394	NA	NA
chr1_13773078_13773188	0.654545	0.842105	0.925926	0.735294	0.888889	NA
chrX_84105787_84105876	NA	NA	NA	NA	NA	NA
chr6_109140421_109140675	0.12069	0.190476	0.206897	0.235294	NA	NA
chr9_19597229_19597279	0.5	0.521739	NA	0.171053	0.210526	NA
chr19_1482896_1483020	NA	NA	1	NA	NA	NA
chr6_18201486_18201657	NA	NA	NA	NA	NA	NA
chr11_86457366_86457759	0.916667	0.88	0.727273	NA	NA	NA
chr7_152224435_152224616	0.538462	0.575342	0.784211	0.8	0.851064	NA
chr2_27092332_27092448	NA	NA	NA	NA	NA	NA
chr9_127684368_127684493	0.132353	0.793103	NA	NA	NA	NA
chr17_247111_247285	NA	NA	NA	NA	NA	NA
chr10_82984783_82984854	0.190476	0	0.15625	NA	NA	NA
chr8_67091803_67091883	0.179487	0.180451	0.369748	0.245614	0.0740741	NA
chr14_64502901_64503127	NA	NA	NA	NA	NA	NA
chr2_208277537_208277708	NA	0.454545	0.454545	0.7	NA	NA
chr20_49088009_49088106	1	1	NA	0.916667	NA	NA
chr9_137011186_137011309	NA	NA	NA	0.909091	NA	NA
chr5_110667228_110667364	0.363636	0.363636	NA	NA	NA	NA
chr4_48710519_48710698	0.923077	0.96875	0.869565	0.904412	0.785714	NA
chr2_3477695_3477795	0.80597	0.772727	0.983607	0.918919	0.714286	NA
chr21_37090233_37090286	0.637168	0.527094	0.761194	0.73913	0.709677	NA
chr2_121409024_121409047	NA	NA	NA	NA	NA	NA
chr2_208273584_208273733	NA	0.818182	0.75	0.909091	NA	NA
chr8_39071298_39071403	NA	NA	NA	NA	NA	NA
chr2_23883594_23883635	0.0222222	0.0136986	0.0774648	0.125	0.116279	NA
chr5_13902053_13902138	NA	NA	NA	NA	NA	NA
chr1_109492027_109492104	0.231405	0.195122	0.162791	0.136364	0.0833333	NA
chr2_24872570_24872719	NA	NA	NA	NA	NA	NA
chr19_20934024_20934150	NA	NA	NA	NA	NA	NA
chr13_110687947_110688018	NA	NA	1	NA	NA	NA
chr10_45651966_45652033	NA	NA	NA	NA	NA	NA
chr8_27239226_27239279	0.219858	0.224138	0.134615	0.206349	0.131579	NA
chr11_117363429_117363506	NA	NA	NA	0.583333	NA	NA
chrX_55755068_55755206	NA	NA	NA	NA	NA	NA
chr20_44622588_44622652	NA	NA	0.666667	0.714286	NA	NA
chr5_81256915_81257000	NA	NA	NA	NA	NA	NA
chr18_2666157_2666232	0.817164	0.854599	0.975439	0.955102	0.982609	0.894737
chr2_73243997_73244049	NA	NA	NA	0.941176	0.9	NA
chr8_103716309_103716320	0.189189	0.0454545	NA	NA	0	NA
chr11_47232814_47232959	NA	NA	NA	NA	NA	NA
chr7_152224015_152224179	0.666667	0.732759	0.834677	0.854369	0.892308	NA
chr2_55303069_55303152	0.576923	0.710526	1	0.945455	0.6	NA
chr2_108762101_108762195	0.961538	NA	NA	NA	NA	NA
chr7_100389888_100390106	0.685185	1	0.909091	NA	NA	NA
chr7_106001462_106001610	NA	NA	0.866667	NA	NA	NA
chr4_15516625_15516756	1	NA	NA	NA	NA	NA
chr1_70043954_70044094	0.0188679	0.148936	NA	NA	0.416667	NA
chr3_113936266_113936442	NA	NA	0.901961	NA	NA	NA
chr9_137015414_137015596	NA	NA	NA	NA	NA	NA
chr9_128239985_128239996	0.794118	0.768293	NA	NA	NA	NA
chr1_171589369_171589605	NA	NA	NA	NA	NA	NA
chr7_74246662_74246763	NA	NA	NA	NA	NA	NA
chr6_72260705_72260767	0.692308	NA	NA	NA	NA	NA
chr7_122407540_122407696	0.9375	NA	NA	NA	NA	NA
chr11_90170069_90170136	NA	NA	NA	NA	NA	NA
chr3_10912090_10912193	NA	NA	0.9375	NA	NA	NA
chr21_8878664_8878858	0.375	0.586207	0.461538	0.571429	0.6	NA
chr19_53123793_53123906	NA	NA	NA	NA	NA	NA
chr5_134632077_134632195	NA	0	0.15	0.125	NA	NA
chr8_68468692_68468820	1	0.725	NA	NA	NA	NA
chr7_12596270_12596426	NA	NA	0.166667	NA	NA	NA
chr1_227068654_227068701	NA	0.0625	NA	0	NA	NA
chr17_20394021_20394230	0.666667	0.65625	0.676471	0.6	0.6	NA
chr1_45552436_45552563	0.2	0	0.1	0.0357143	0	NA
chr5_9337713_9337812	NA	NA	NA	NA	0.954545	NA
chr1_113897840_113897943	0.688889	0.857143	0.75	0.852941	0.923077	NA
chr20_25206522_25206590	NA	NA	NA	NA	NA	NA
chr16_58253998_58254159	0.862069	0.875	0.944444	NA	NA	NA
chr1_209965893_209966013	0.069869	0.0424528	0.0769231	0.0555556	0.0434783	NA
chr12_39616988_39617168	NA	0.9	1	NA	NA	NA
chr11_113698905_113699027	NA	NA	NA	0.727273	NA	NA
chr15_89472201_89472392	NA	NA	0	NA	NA	NA
chr9_124405317_124405432	0.962963	0.888889	0.877193	0.955056	0.88	NA
chr1_53257240_53257464	NA	0.866667	0.72	NA	0.615385	NA
chr4_107938038_107938176	NA	NA	0.0909091	NA	NA	NA
chr3_38362937_38363017	0.789474	0.666667	0.958333	NA	NA	NA
chr7_5937758_5937901	0	NA	NA	NA	NA	NA
chr12_904453_904494	NA	0.818182	0	0	NA	NA
chr1_85702157_85702260	NA	NA	NA	NA	NA	NA
chr13_95860788_95860883	1	NA	NA	NA	NA	NA
chr3_37957111_37957143	0.8	NA	NA	NA	NA	NA
chr19_36692392_36692515	0.0909091	0.0625	0.0833333	0	0.0625	NA
chr3_119219578_119219665	NA	NA	NA	NA	NA	NA
chr1_150263659_150263679	NA	NA	NA	0.714286	NA	NA
chr12_53171882_53171988	NA	NA	NA	NA	NA	NA
chr1_19307314_19307410	0.8125	0.636364	0.90566	0.96875	0.818182	NA
chr20_37298763_37298879	NA	NA	NA	NA	NA	NA
chr13_41729542_41729677	NA	NA	NA	NA	NA	NA
chr7_96558117_96558256	0.125	0.05	NA	NA	NA	NA
chr12_3828910_3829030	0.8	0.733333	NA	NA	NA	NA
chr8_141190284_141190417	0.0930233	NA	0.307692	NA	NA	NA
chr1_96806419_96806452	NA	NA	NA	0.129032	NA	NA
chr22_40870048_40870139	0.5	0.2	0.3	0.388889	0.428571	NA
chr22_21042343_21042414	0.6	NA	NA	NA	NA	NA
chr6_89695605_89695992	NA	NA	NA	NA	NA	NA
chr19_3456550_3456635	0.59375	0.486486	0.706897	0.658228	0.45	NA
chr2_203245846_203245895	0.619048	0.823529	0.710145	0.770833	0.882353	NA
chr19_57933817_57933902	NA	NA	NA	NA	NA	NA
chr4_84726861_84726911	0	NA	NA	NA	NA	NA
chr11_103115177_103115295	0.458874	0.515625	0.802548	0.911765	0.827586	NA
chr4_163861175_163861250	NA	NA	NA	NA	NA	NA
chr2_171991347_171991442	0.125	NA	NA	NA	NA	NA
chr18_37172973_37173081	NA	NA	NA	NA	NA	NA
chr10_24367119_24367168	NA	0	NA	NA	NA	NA
chr10_73043887_73043957	NA	NA	NA	NA	NA	NA
chr9_65693386_65693473	NA	NA	0.916667	NA	NA	NA
chr18_79176813_79176907	NA	NA	NA	NA	NA	NA
chr17_44407217_44407266	0.345946	0.327731	0.123077	0.0714286	0.0625	NA
chr5_116303530_116303683	NA	NA	NA	NA	NA	NA
chr4_75918761_75918789	0.526316	0.611111	NA	NA	NA	NA
chr7_67308935_67309139	0.866667	0.75	0.833333	0.923077	NA	NA
chr5_72875615_72875737	0.791667	NA	1	1	NA	NA
chr3_113901031_113901146	0.777778	NA	0.863636	NA	0.88	NA
chrX_130227682_130227782	NA	0.818182	NA	NA	NA	NA
chr11_17282789_17282943	0.760563	0.634328	0.895238	0.933333	1	NA
chr17_60460663_60460787	NA	NA	NA	0.928571	NA	NA
chr3_149026452_149026502	NA	NA	0	NA	NA	NA
chr5_50760292_50760362	0.787879	0.941176	NA	NA	0.8	NA
chr7_74896399_74896511	NA	NA	NA	NA	NA	NA
chr9_36209267_36209320	0.867925	0.925	0.123288	0.0143885	0.0967742	NA
chr3_157149287_157149385	0.978261	0.993007	0.657895	0.635714	0.765625	1
chr6_89690673_89690834	NA	NA	0.857143	NA	NA	NA
chr2_55537483_55537585	0.888889	0.96	1	NA	NA	NA
chr1_16580745_16580956	0.894737	0.875	0.846154	0.653846	NA	NA
chr2_210009657_210009736	0.4	0.307692	0.8	0.8125	NA	NA
chr12_85052177_85052251	0.450704	NA	0.745763	NA	NA	NA
chr6_87545616_87545699	0.473684	0.7	0.888889	0.916667	NA	NA
chr16_68273818_68273904	0.2	0.115385	0.263158	NA	0.133333	NA
chr14_103737694_103737860	NA	NA	NA	NA	NA	NA
chr20_37173995_37174116	NA	NA	NA	NA	NA	NA
chr1_175177611_175177684	NA	NA	NA	NA	NA	NA
chr17_67160261_67160362	NA	NA	1	NA	NA	NA
chr10_114319562_114319645	NA	NA	NA	NA	NA	NA
chr19_11447693_11447789	NA	NA	0.944444	0.791045	0.9	NA
chr10_68067085_68067217	NA	NA	0.384615	NA	NA	NA
chr3_15098119_15098274	NA	NA	NA	NA	NA	NA
chr7_64669037_64669178	0	NA	NA	NA	NA	NA
chr15_41452901_41453048	0.867925	0.873162	0.878571	0.855422	0.866667	NA
chr22_35262323_35262421	0.391892	0.425	0.481132	0.414013	0.313725	NA
chr15_42829938_42830078	NA	NA	NA	NA	NA	NA
chr13_19970025_19970071	0.0444444	0.015625	0.102041	0.0925926	0	NA
chr12_123214744_123214834	0.944882	0.953488	0.931034	0.9	1	NA
chr11_120327441_120327640	NA	NA	NA	0.7	NA	NA
chr12_81283010_81283039	0.987342	0.875	0.166667	0	NA	NA
chr1_39083363_39083417	0	0.0625	0.336957	NA	0.26087	NA
chr7_152220523_152220735	0.86747	0.898496	0.939736	0.924623	0.94958	NA
chr15_101714840_101714963	0.864865	0.854167	1	0.824561	0.8	NA
chr1_154172029_154172104	0.04	0.0701754	NA	0.05	NA	NA
chr5_72891810_72891896	NA	NA	NA	NA	NA	NA
chr10_32447108_32447167	NA	NA	0	NA	NA	NA
chr16_81264640_81264787	NA	NA	0.885714	NA	NA	NA
chr10_127061668_127061776	NA	NA	NA	0.75	NA	NA
chr19_21327960_21328141	0.0280374	0.0394737	0.0573066	0.103774	0.0863636	NA
chr16_84239083_84239291	NA	NA	NA	NA	0.0689655	NA
chr14_55650569_55650637	0.216216	0.529412	0.857143	0.975	0.636364	NA
chr4_143441897_143441999	NA	NA	NA	NA	NA	NA
chr3_44652557_44652701	0.785714	0.75	1	1	0.833333	NA
chr1_24660719_24660799	0.909091	NA	0.928571	1	NA	NA
chr18_79977598_79977701	0.837209	0.784314	0.972222	0.901235	0.851852	NA
chr19_23374638_23374764	0.954545	0.885321	0.953757	0.963415	0.957627	NA
chr13_111337984_111338134	0.181818	NA	NA	NA	NA	NA
chr5_146468341_146468403	0.439024	0.26506	0.230769	0.137255	0.214286	NA
chr1_144429700_144429863	0.722222	0.692308	1	NA	NA	NA
chr5_87374163_87374320	1	0.909091	0.866667	0.7	NA	NA
chr2_203246755_203246921	0.142857	0.264706	0.617647	0.727273	0.777778	NA
chr11_85280690_85280809	0.2	0	NA	NA	NA	NA
chr20_14051922_14052020	0.204301	0.0535714	0.133333	0.1	0.2	NA
chr22_46176753_46176836	NA	NA	NA	NA	NA	NA
chr5_129461102_129461757	NA	NA	NA	NA	NA	NA
chrX_111097390_111097456	0.318182	0.285714	NA	NA	NA	NA
chr10_122213342_122213377	0.166667	0.272727	0	NA	0	NA
chr10_97453799_97453846	1	0.9	0.8	NA	NA	NA
chr11_8985711_8985850	0.818182	0.764151	NA	NA	NA	NA
chr10_48325897_48325965	0.0769231	0	NA	NA	NA	NA
chr9_136224861_136224909	0.75	NA	0.933333	NA	NA	NA
chr3_151193490_151193666	1	NA	0.769231	NA	NA	NA
chr8_17069688_17069719	0.807432	0.798246	0.445498	0.522222	0.504425	NA
chr2_99073018_99073073	NA	NA	NA	NA	NA	NA
chr7_101244007_101244139	0.80303	0.904762	0.938462	0.898239	0.971429	NA
chrX_119406460_119406701	NA	NA	0.730769	NA	0.583333	NA
chr2_98912748_98912985	0.171598	NA	NA	NA	0.0555556	NA
chr14_31128612_31129307	0.956522	0.791667	0.837838	0.837209	0.875	NA
chr2_27848034_27848097	NA	NA	NA	NA	NA	NA
chr7_44239589_44239663	1	0.816327	0.0833333	NA	NA	NA
chr1_111778436_111778492	0.0566038	0.214286	NA	NA	NA	NA
chr16_70267659_70267809	NA	NA	0.904762	1	NA	NA
chr12_108802322_108802368	NA	NA	NA	NA	NA	NA
chr17_1648350_1648495	NA	NA	1	NA	NA	NA
chr21_42687917_42687994	NA	0.846154	0.928571	NA	0.928571	NA
chr11_3700610_3700839	NA	NA	0.7	NA	NA	NA
chr8_67105905_67105975	0.769231	0.833333	0.951613	1	0.846154	NA
chrX_103254605_103254677	0.703704	0.8	0.407407	0.633333	0.294118	NA
chr14_35832978_35833105	0.933333	0.823529	1	0.9	NA	NA
chr4_139067684_139067770	0.818182	0.833333	0.933333	0.928571	NA	NA
chr6_89683132_89683330	1	0.933333	0.904762	0.875	NA	NA
chr4_15590764_15590883	NA	NA	NA	NA	NA	NA
chr7_149621046_149621172	0.683333	0.684211	0.626374	0.677419	0.740741	NA
chr6_56603205_56603420	0.0740741	0.0353982	0.232088	0.0208696	0.645833	NA
chr16_70515868_70516040	0.0731707	0.0352941	0.0989011	0.184211	0.08	NA
chr9_2525538_2525717	NA	NA	NA	NA	NA	NA
chr11_95914242_95914312	0.0322581	0	0.2	0.205882	NA	NA
chr18_50819581_50819702	NA	NA	1	NA	NA	NA
chr1_28042571_28042650	0.923077	1	NA	NA	NA	NA
chr6_98880553_98880624	NA	0.642857	0.933333	NA	NA	NA
chr8_85123413_85123606	0.785714	0.941176	0.733333	NA	NA	NA
chr1_35099351_35099447	NA	NA	NA	NA	NA	NA
chr6_32664798_32665067	NA	NA	NA	NA	NA	NA
chr3_4449266_4449340	NA	NA	NA	NA	NA	NA
chr10_87175889_87176095	NA	NA	NA	NA	NA	NA
chr9_104786873_104786976	NA	NA	NA	NA	NA	NA
chr1_62583184_62583254	0.380952	0.307692	0.919118	NA	0.666667	NA
chr4_1241325_1241519	NA	NA	NA	NA	NA	NA
chr1_62829040_62829176	1	1	1	0.893617	NA	NA
chr2_224768872_224768947	NA	0.977273	NA	0.982456	0.909091	NA
chr6_13588331_13588464	0.962963	0.954545	0.809524	0.909091	NA	NA
chr15_65456225_65456371	0.722222	NA	1	0.941176	NA	NA
chr3_38134509_38134552	0.0769231	0.0909091	0.0208333	0.0555556	0.0555556	NA
chr8_17980591_17980755	0.712644	0.615385	0.768519	0.756098	0.892857	NA
chr15_28121346_28121429	NA	NA	NA	NA	NA	NA
chr11_74078115_74078717	NA	NA	NA	NA	NA	NA
chr10_73825279_73825347	0.172414	0.272727	0.9	NA	NA	NA
chr11_111985232_111985321	NA	NA	NA	NA	NA	NA
chr2_159987156_159987358	NA	NA	NA	NA	NA	NA
chr5_13916348_13916455	NA	NA	1	NA	NA	NA
chr1_213013093_213013418	0.612903	0.73913	0.807018	0.650794	0.814815	NA
chr15_49996677_49996759	NA	NA	NA	NA	NA	NA
chr7_130175512_130175609	NA	NA	1	0.818182	NA	NA
chr15_78111165_78111276	NA	0.944444	NA	NA	NA	NA
chr7_100102675_100102781	0.909091	NA	0.8	NA	NA	NA
chr15_52271763_52271844	0.491228	NA	NA	NA	NA	NA
chr19_3015653_3015760	NA	NA	NA	NA	NA	NA
chr3_101417593_101417790	0.842105	0.747508	0.795014	0.893939	0.744186	NA
chr17_59119319_59119495	NA	NA	0.529412	NA	NA	NA
chr6_26372897_26373097	NA	NA	NA	NA	NA	NA
chr7_155774559_155774647	NA	NA	NA	NA	NA	NA
chr15_42827928_42828032	NA	NA	NA	NA	NA	NA
chr8_27748495_27748598	0.352381	0.46087	0.515873	0.369863	0.461538	NA
chr1_66635944_66636015	0.0677966	0	0.106557	0.123596	0.181818	NA
chr17_29848849_29848929	0.0285714	0.0344828	0	0.586207	0	NA
chr17_39185131_39185150	NA	NA	NA	NA	NA	NA
chr7_56017234_56017379	NA	NA	NA	NA	NA	NA
chr14_93496411_93496466	0.938053	0.879518	0.916667	NA	0.9375	NA
chr13_46692536_46692641	NA	NA	NA	NA	NA	NA
chr3_15574977_15575082	0.4	0.416667	NA	NA	NA	NA
chr7_111811874_111811949	NA	NA	1	0.692308	NA	NA
chr17_8530623_8530685	0.666667	0.380952	NA	NA	NA	NA
chr4_16196658_16196723	0.166667	0.1	0	0.0689655	NA	NA
chrX_18900670_18900699	0	NA	NA	NA	NA	NA
chr18_23421367_23421444	0.888889	NA	1	NA	NA	NA
chr1_92107884_92108001	0.933333	0.709677	0.961538	0.785714	NA	NA
chr10_5923621_5923696	0.916667	0.965517	0.903226	0.941176	1	NA
chr2_95123287_95123826	0.428571	NA	NA	NA	NA	NA
chr9_5944871_5944960	0.333333	0.571429	0.933333	0.642857	NA	NA
chr12_10160786_10160925	NA	NA	NA	NA	NA	NA
chr1_145394978_145395141	NA	NA	0.9	NA	NA	NA
chrX_21516485_21516631	0.0736842	0.233333	NA	NA	NA	NA
chr11_1459192_1459239	0.876543	0.916667	1	1	0.9375	NA
chr3_49004098_49004260	1	0.928571	0.904762	0.772727	0.928571	NA
chr5_108768093_108768238	0.83908	0.783582	0.734694	0.826087	0.8	NA
chr8_92081234_92081293	0.0833333	0.0454545	NA	NA	NA	NA
chr14_77280392_77280463	NA	NA	NA	NA	NA	NA
chr15_101699331_101699435	0	0.133333	NA	0.047619	NA	NA
chr17_51067932_51068012	0.206349	0.241935	0.334601	0.310345	0.145161	NA
chr4_88383221_88383380	0.857143	0.9375	0.923077	NA	NA	NA
chr17_281768_281854	NA	NA	NA	NA	NA	NA
chr1_146964357_146964429	1	NA	0.846154	NA	NA	NA
chrX_123697681_123697751	0.948718	0.922078	0.88	0.935484	0.956522	NA
chr17_45468209_45468593	0.4	0.8	0.285714	NA	NA	NA
chr10_71752975_71753002	NA	NA	0.961538	NA	NA	NA
chr10_7774831_7774891	0.88806	0.901163	0.963855	0.92	0.907407	NA
chr3_9689964_9690143	NA	0.5	0.846154	0.916667	NA	NA
chr9_123609436_123609481	NA	NA	NA	NA	NA	NA
chr1_28027789_28027926	0.47619	0.5	NA	NA	NA	NA
chr18_14813104_14813165	0.806452	0.692308	NA	NA	NA	NA
chr11_68537659_68537891	0.858824	0.911765	0.88806	0.875	0.882353	NA
chr20_59907364_59907424	0.364486	0.317073	0.777778	NA	0.454545	NA
chr10_73277240_73277361	NA	0.117647	0.186047	NA	NA	NA
chr3_183953086_183953270	NA	NA	NA	NA	NA	NA
chr13_114291489_114291544	0.970297	0.956044	0.650485	0.965517	0.975	NA
chr11_31806402_31806462	NA	NA	0.8	NA	NA	NA
chr8_27538659_27538692	NA	NA	0.714286	NA	NA	NA
chr6_79004373_79004436	0.284211	0.292453	0.372414	0.371134	0.433333	NA
chr9_36066769_36066870	NA	NA	NA	NA	NA	NA
chr20_35500049_35500169	1	0.611111	NA	NA	NA	NA
chr10_17161483_17161548	NA	NA	0.904762	NA	NA	NA
chr1_220604067_220604137	0.875	0.923077	1	NA	1	NA
chr1_94231407_94231643	0.977273	0.911392	0.743333	NA	NA	0.717949
chr13_35118228_35118290	0.940828	0.953846	0.96875	0.909091	1	NA
chr2_178706862_178706954	0.909091	0.909091	NA	NA	NA	NA
chr17_64886086_64886166	NA	NA	NA	NA	NA	NA
chr2_202942740_202942967	0.916667	NA	0.916667	0.923077	NA	NA
chr2_159430863_159431156	0.940476	0.964286	0.934837	0.686192	0.913043	NA
chr12_22255280_22255389	0.846154	0.76	0.965517	NA	NA	NA
chr2_217892948_217893012	NA	NA	0.923077	NA	NA	NA
chr3_39109085_39109214	0.75	0.818182	NA	NA	NA	NA
chr3_52624897_52624941	0.2	0.5	0.0769231	0.230769	NA	NA
chr5_180279796_180280036	0	0.105263	0.137931	0.157895	0.0588235	NA
chr7_107253048_107253076	NA	NA	NA	NA	NA	NA
chr14_74698764_74698856	NA	NA	NA	NA	NA	NA
chr10_30984369_30984426	NA	0.3125	0.4	0.8	NA	NA
chr9_121032113_121032195	NA	NA	1	1	NA	NA
chr16_53447042_53447106	0.941176	0.928571	1	0.928571	NA	NA
chr7_95273899_95273986	0.125	0.363636	1	0.95	1	NA
chr17_46540807_46540881	NA	NA	NA	NA	NA	NA
chr2_55660157_55660193	0.930233	0.95082	0.916667	0.969697	0.966667	NA
chr18_62162253_62162329	0.181818	0.157895	0	0	NA	NA
chr8_102232149_102232304	NA	NA	1	NA	NA	NA
chr9_4125734_4125941	NA	NA	0.25	NA	NA	NA
chr9_130614288_130614345	NA	NA	NA	NA	NA	NA
chr6_56603564_56603713	0.0437158	0.0224215	0.179812	0.0122807	0.540541	NA
chr9_95954728_95954922	0.0469799	0.0537634	0.148515	0.0735294	0.115385	NA
chr15_85076733_85076787	0.733333	0.857143	0.807692	0.794702	0.827586	NA
chr9_110973481_110973558	NA	NA	NA	0.916667	NA	NA
chr19_48982720_48982837	NA	NA	0.882353	NA	NA	NA
chr1_225531046_225531057	0.652174	0.774194	0.025974	0	0	NA
chr11_121589259_121589390	NA	NA	NA	NA	NA	NA
chr1_225786862_225786985	0.1875	0.173913	0.107143	0.166667	NA	NA
chr1_237769587_237769619	0.0666667	NA	NA	NA	NA	NA
chr14_77694738_77694900	0.727273	NA	NA	NA	NA	NA
chr10_95375973_95376056	NA	NA	0.907801	NA	NA	NA
chrX_72617395_72617515	NA	NA	0	NA	NA	NA
chr22_43537377_43537545	NA	NA	NA	NA	NA	NA
chr1_32633262_32633354	0.416667	NA	0	NA	NA	NA
chr2_73426453_73426553	NA	NA	NA	NA	NA	NA
chr18_42057883_42058051	0.785714	NA	0.888889	0.6	NA	NA
chr7_24806776_24806902	0.906977	0.910714	0.978261	NA	NA	NA
chr19_20792512_20792638	0.75	0.95	0.894737	1	NA	NA
chr6_83556143_83556245	1	1	NA	NA	NA	NA
chr10_109893012_109893075	0.904762	1	0.95	1	1	NA
chr4_183682732_183682825	NA	NA	NA	NA	NA	NA
chr5_94582433_94582583	0.606299	0.640351	0.810811	0.636364	0.727273	NA
chr3_10209589_10209692	NA	NA	NA	NA	NA	NA
chr1_149058925_149059097	NA	NA	0.916667	NA	NA	NA
chr22_42127842_42127983	0.384615	0.541667	0.307692	NA	NA	NA
chr6_17789872_17789910	NA	NA	NA	NA	NA	NA
chr2_189785346_189785471	0.0641026	0.0813953	0.0226244	0.0888889	0.0434783	NA
chr17_46523804_46523884	NA	NA	NA	NA	NA	NA
chr5_103187314_103187376	0.533333	0.465909	0.162791	0.166667	0.176471	NA
chr2_73557220_73557354	0.884615	0.923077	1	1	NA	NA
chrX_84475251_84475397	0.814433	0.87	0.795455	0.78125	0.875	NA
chr12_42332660_42332702	0.05	0.0595238	0.105263	0.1	0.08	NA
chrX_72186461_72186534	0.944444	1	1	NA	NA	NA
chr15_63661753_63662021	0.9375	NA	NA	NA	NA	NA
chr15_27871154_27871258	0.846154	0.6	NA	NA	NA	NA
chr11_132317655_132317690	0	0	0.5625	NA	0.4375	NA
chr16_15034457_15034553	NA	NA	NA	NA	NA	NA
chr9_33540078_33540212	0.682927	0.674419	NA	NA	NA	NA
chr8_98108646_98108751	NA	NA	0.904762	NA	NA	NA
chr7_148836822_148836958	NA	0.1	NA	NA	NA	NA
chr2_11458281_11458351	0.1875	NA	0	0	NA	NA
chr3_244613_244692	0.615385	0.635294	0.928571	NA	0.875	NA
chr9_33886881_33886967	0.944444	1	0.909091	0.918919	NA	NA
chr14_50461059_50461361	0.44	0.333333	0.358025	0.222222	0.157895	NA
chr14_66842678_66842716	0.10101	0.131579	0.0232558	0.0833333	0.0689655	NA
chr7_86964904_86965024	NA	0.862069	NA	0.967742	NA	NA
chr14_93593680_93593837	0.9	NA	NA	NA	NA	NA
chr3_37947057_37947211	NA	NA	NA	NA	NA	NA
chr8_98722743_98722969	NA	NA	0.158416	0	0.05	NA
chr2_202966978_202967098	NA	NA	NA	NA	NA	NA
